Gender	Age	ConversationType	Priming	SUFLike
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	no
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
Women	Young	SameGender	NoPrime	yes
